mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name
0.017059631645679474,0.03959936276078224,-0.06026399880647659,0.016142811626195908,0.0975513830780983,3184,2011,pace_team_rw,E Kentucky
0.10551553219556808,0.038016531616449356,0.03322259336709976,0.10440512001514435,0.1809799075126648,3184,2012,pace_team_rw,E Kentucky
0.08145593851804733,0.03832541033625603,0.006049753166735172,0.08268636465072632,0.15164892375469208,3184,2013,pace_team_rw,E Kentucky
0.062216516584157944,0.038697727024555206,-0.012593075633049011,0.06185836344957352,0.13687647879123688,3184,2014,pace_team_rw,E Kentucky
0.13728749752044678,0.03793714568018913,0.06409922987222672,0.13707321882247925,0.2138102650642395,3184,2015,pace_team_rw,E Kentucky
0.17547303438186646,0.037770744413137436,0.1041957437992096,0.17495468258857727,0.24941124022006989,3184,2016,pace_team_rw,E Kentucky
0.04363502189517021,0.038667287677526474,-0.03517235815525055,0.043487463146448135,0.1190062016248703,3184,2017,pace_team_rw,E Kentucky
-0.18963715434074402,0.0392068475484848,-0.2668062448501587,-0.18897217512130737,-0.11309438943862915,3184,2018,pace_team_rw,E Kentucky
-0.052661363035440445,0.03790488839149475,-0.12458083778619766,-0.05332847684621811,0.021585969254374504,3184,2019,pace_team_rw,E Kentucky
-0.07930006831884384,0.03760809823870659,-0.1545666605234146,-0.07804712653160095,-0.004701416939496994,3184,2020,pace_team_rw,E Kentucky
0.08853565156459808,0.04052305594086647,0.00665942020714283,0.08886957168579102,0.16720886528491974,3184,2021,pace_team_rw,E Kentucky
0.14223520457744598,0.03828350827097893,0.06766689568758011,0.14207419753074646,0.21942389011383057,3184,2022,pace_team_rw,E Kentucky
0.33161354064941406,0.0391354002058506,0.25679558515548706,0.3309338390827179,0.4126339256763458,3184,2023,pace_team_rw,E Kentucky
0.1980186402797699,0.03827987611293793,0.12243007868528366,0.19936618208885193,0.2748875319957733,3184,2024,pace_team_rw,E Kentucky
0.177419051527977,0.036280080676078796,0.10327138006687164,0.17752793431282043,0.247593954205513,3184,2025,pace_team_rw,E Kentucky
0.09858998656272888,0.036865826696157455,0.024454930797219276,0.09994183480739594,0.17112873494625092,3184,2026,pace_team_rw,E Kentucky
0.09712950885295868,0.12670210003852844,-0.15667137503623962,0.09865619987249374,0.34424352645874023,3184,2027,pace_team_rw,E Kentucky
0.147881880402565,0.03803947940468788,0.07359730452299118,0.14721611142158508,0.2212347835302353,3185,2010,pace_team_rw,E Michigan
0.08382227271795273,0.03517382964491844,0.015008606016635895,0.08421088755130768,0.152390718460083,3185,2011,pace_team_rw,E Michigan
0.04245994612574577,0.03609580174088478,-0.02879047766327858,0.04137466102838516,0.11543475091457367,3185,2012,pace_team_rw,E Michigan
-0.02675674855709076,0.037262704223394394,-0.10133806616067886,-0.027162261307239532,0.044026587158441544,3185,2013,pace_team_rw,E Michigan
0.22482255101203918,0.03846089541912079,0.1514139324426651,0.22358661890029907,0.30368879437446594,3185,2014,pace_team_rw,E Michigan
0.12103021889925003,0.03650399670004845,0.04813028499484062,0.12007203698158264,0.19318106770515442,3185,2015,pace_team_rw,E Michigan
0.07447444647550583,0.03595166280865669,0.004710225388407707,0.0737617164850235,0.14611399173736572,3185,2016,pace_team_rw,E Michigan
0.06894935667514801,0.03716639429330826,-0.004318709950894117,0.06875632703304291,0.14234216511249542,3185,2017,pace_team_rw,E Michigan
0.133828803896904,0.03711973875761032,0.06063970923423767,0.13436733186244965,0.20776203274726868,3185,2018,pace_team_rw,E Michigan
0.027521368116140366,0.0369233638048172,-0.041670721024274826,0.02650107443332672,0.09851747751235962,3185,2019,pace_team_rw,E Michigan
0.12467468529939651,0.036511655896902084,0.05224207043647766,0.12456107884645462,0.1950879544019699,3185,2020,pace_team_rw,E Michigan
0.07549212872982025,0.044675469398498535,-0.011172446422278881,0.07381480932235718,0.1627969592809677,3185,2021,pace_team_rw,E Michigan
0.16227823495864868,0.038893792778253555,0.08658712357282639,0.16237641870975494,0.24025246500968933,3185,2022,pace_team_rw,E Michigan
0.035291075706481934,0.036707229912281036,-0.03453957661986351,0.03555935621261597,0.10983670502901077,3185,2023,pace_team_rw,E Michigan
-0.06479398161172867,0.03723646700382233,-0.13824787735939026,-0.06512685120105743,0.010351604782044888,3185,2024,pace_team_rw,E Michigan
-0.043172892183065414,0.037599921226501465,-0.11696907877922058,-0.042826637625694275,0.031157897785305977,3185,2025,pace_team_rw,E Michigan
-0.04009777307510376,0.036889541894197464,-0.11083408445119858,-0.04032593593001366,0.03168901428580284,3185,2026,pace_team_rw,E Michigan
-0.04294930398464203,0.12510859966278076,-0.28046292066574097,-0.041884370148181915,0.19906552135944366,3185,2027,pace_team_rw,E Michigan
-0.03321858495473862,0.037321485579013824,-0.10680598765611649,-0.03202396631240845,0.039018649607896805,3186,2010,pace_team_rw,E Washington
0.03993401303887367,0.037581004202365875,-0.0325857512652874,0.04009071737527847,0.11136200278997421,3186,2011,pace_team_rw,E Washington
0.06449715048074722,0.03798627108335495,-0.010785028338432312,0.06542663276195526,0.13653497397899628,3186,2012,pace_team_rw,E Washington
-0.03544311597943306,0.03620589151978493,-0.10917636007070541,-0.03556734696030617,0.036960940808057785,3186,2013,pace_team_rw,E Washington
-0.09803472459316254,0.0371919684112072,-0.1704922914505005,-0.09698639810085297,-0.027848510071635246,3186,2014,pace_team_rw,E Washington
0.023050719872117043,0.03850343078374863,-0.05344095081090927,0.02412739023566246,0.09675390273332596,3186,2015,pace_team_rw,E Washington
0.0945746973156929,0.03496479243040085,0.027186358347535133,0.0947389155626297,0.16317486763000488,3186,2016,pace_team_rw,E Washington
-0.013353844173252583,0.03585490584373474,-0.08023431897163391,-0.013125089928507805,0.05710059031844139,3186,2017,pace_team_rw,E Washington
-0.028198203071951866,0.035805072635412216,-0.10005203634500504,-0.027950260788202286,0.04165301099419594,3186,2018,pace_team_rw,E Washington
-0.06289369612932205,0.0345054529607296,-0.1299172043800354,-0.0633801817893982,0.00446753716096282,3186,2019,pace_team_rw,E Washington
-0.14272713661193848,0.035501040518283844,-0.21129560470581055,-0.14227494597434998,-0.07238495349884033,3186,2020,pace_team_rw,E Washington
0.008747585117816925,0.042494673281908035,-0.07445119321346283,0.009758783504366875,0.09014280885457993,3186,2021,pace_team_rw,E Washington
0.07102131843566895,0.03859217092394829,-0.002893976168707013,0.07148873060941696,0.14960269629955292,3186,2022,pace_team_rw,E Washington
0.07913511991500854,0.03799131512641907,0.007218088489025831,0.07925734668970108,0.15395750105381012,3186,2023,pace_team_rw,E Washington
0.004623143933713436,0.036089323461055756,-0.06571760028600693,0.0047880904749035835,0.07351342588663101,3186,2024,pace_team_rw,E Washington
0.15549705922603607,0.036098726093769073,0.08553357422351837,0.1551329791545868,0.22799734771251678,3186,2025,pace_team_rw,E Washington
0.17095978558063507,0.03559526428580284,0.10306792706251144,0.1700771301984787,0.24186408519744873,3186,2026,pace_team_rw,E Washington
