mean,std,percentile_025,percentile_500,percentile_975,team_id,season,name,team_name,first_d1_season,last_d1_season
0.00019431847613304853,0.052301302552223206,-0.10534611344337463,0.0009419810376130044,0.10165882110595703,1213,2012,offense_team_rw,Grand Canyon,2014,2026
0.004621606320142746,0.052314504981040955,-0.0981791540980339,0.004260245244950056,0.1064981147646904,1213,2013,offense_team_rw,Grand Canyon,2014,2026
0.0008350067655555904,0.0247951652854681,-0.04846714437007904,0.000651261885650456,0.04940870776772499,1213,2014,offense_team_rw,Grand Canyon,2014,2026
0.018141891807317734,0.023215601220726967,-0.028504572808742523,0.017774347215890884,0.06425758451223373,1213,2015,offense_team_rw,Grand Canyon,2014,2026
0.03555567190051079,0.02371343784034252,-0.010316841304302216,0.03576473146677017,0.08011270314455032,1213,2016,offense_team_rw,Grand Canyon,2014,2026
-0.019408026710152626,0.023502539843320847,-0.06521358340978622,-0.01968834176659584,0.026527393609285355,1213,2017,offense_team_rw,Grand Canyon,2014,2026
-0.0023124993313103914,0.023064080625772476,-0.04605063050985336,-0.0024462146684527397,0.04320954158902168,1213,2018,offense_team_rw,Grand Canyon,2014,2026
0.05941994488239288,0.02263742685317993,0.013712402433156967,0.05963956564664841,0.1014409288764,1213,2019,offense_team_rw,Grand Canyon,2014,2026
0.03180253133177757,0.023283841088414192,-0.013865135610103607,0.03132874518632889,0.07747507840394974,1213,2020,offense_team_rw,Grand Canyon,2014,2026
0.07947231829166412,0.026575760915875435,0.029509613290429115,0.07957755774259567,0.1324445903301239,1213,2021,offense_team_rw,Grand Canyon,2014,2026
0.06186964735388756,0.022795841097831726,0.018548686057329178,0.06153721362352371,0.1067974790930748,1213,2022,offense_team_rw,Grand Canyon,2014,2026
0.0882519856095314,0.022427774965763092,0.04567606747150421,0.08828510344028473,0.13257260620594025,1213,2023,offense_team_rw,Grand Canyon,2014,2026
0.11998560279607773,0.020672554150223732,0.07885559648275375,0.12001481652259827,0.15895894169807434,1213,2024,offense_team_rw,Grand Canyon,2014,2026
0.06515616178512573,0.02165733277797699,0.02357710339128971,0.06536254286766052,0.1071179136633873,1213,2025,offense_team_rw,Grand Canyon,2014,2026
0.06791757047176361,0.0225850660353899,0.023059576749801636,0.06781600415706635,0.11355080455541611,1213,2026,offense_team_rw,Grand Canyon,2014,2026
0.06607572734355927,0.07403092831373215,-0.07831843942403793,0.06513160467147827,0.21398238837718964,1213,2027,offense_team_rw,Grand Canyon,2014,2026
-0.04761699214577675,0.022629298269748688,-0.09001290798187256,-0.04817236587405205,-0.0024467359762638807,1214,2003,offense_team_rw,Hampton,1996,2026
-0.09642721712589264,0.022700706496834755,-0.13866755366325378,-0.09675967693328857,-0.05125141888856888,1214,2004,offense_team_rw,Hampton,1996,2026
-0.1424199640750885,0.02286648377776146,-0.1866806298494339,-0.14236584305763245,-0.0951031967997551,1214,2005,offense_team_rw,Hampton,1996,2026
-0.1594334840774536,0.022193100303411484,-0.20460759103298187,-0.16022123396396637,-0.11775828152894974,1214,2006,offense_team_rw,Hampton,1996,2026
-0.15560013055801392,0.022194785997271538,-0.1979423463344574,-0.15652251243591309,-0.112312451004982,1214,2007,offense_team_rw,Hampton,1996,2026
-0.1463080495595932,0.023077115416526794,-0.1930340975522995,-0.146153062582016,-0.10251707583665848,1214,2008,offense_team_rw,Hampton,1996,2026
-0.23718398809432983,0.023309167474508286,-0.282708078622818,-0.23741550743579865,-0.1903121918439865,1214,2009,offense_team_rw,Hampton,1996,2026
-0.13912729918956757,0.022191349416971207,-0.1826670616865158,-0.13905277848243713,-0.09454003721475601,1214,2010,offense_team_rw,Hampton,1996,2026
-0.13276948034763336,0.02259591594338417,-0.17681510746479034,-0.1334957778453827,-0.08876055479049683,1214,2011,offense_team_rw,Hampton,1996,2026
-0.16880081593990326,0.02230101078748703,-0.21337489783763885,-0.1682637333869934,-0.12599995732307434,1214,2012,offense_team_rw,Hampton,1996,2026
-0.1875154823064804,0.022142726927995682,-0.23038630187511444,-0.1880713701248169,-0.1441563218832016,1214,2013,offense_team_rw,Hampton,1996,2026
-0.12302035838365555,0.02411051094532013,-0.17028963565826416,-0.1232050359249115,-0.07596582919359207,1214,2014,offense_team_rw,Hampton,1996,2026
-0.11508335918188095,0.021787824109196663,-0.15664811432361603,-0.11503246426582336,-0.07311072945594788,1214,2015,offense_team_rw,Hampton,1996,2026
